Vehicle_ID,Vehicle_Type,Fuel_Type,Route_Type,Vehicle_Age,Mileage,Usage_Hours,Driving_Score,Load_Capacity,Engine_Temperature,Tire_Pressure,Battery_Health,Fuel_Consumption_Before,Need_Maintenance,Service_Required,Breakdown_Risk,Vehicle_Health_Score,Estimated_Maintenance_Cost,Fuel_Consumption_After
VH07572,SUV,Hybrid,Rural,13,118903,3968,49,4791,120,29,46,11.24,1,Battery Check,High,36.37,9730,9.43
VH07573,Sedan,Petrol,Highway,13,95122,10556,98,2267,122,31,89,14.41,1,Oil Change,High,50.84,8633,12.72
VH07574,Sedan,Diesel,Urban,13,192310,11172,94,1820,79,37,60,10.85,0,No Service,Low,58.56,1838,9.42
VH07575,Truck,Hybrid,Rural,6,288834,11145,58,4444,118,28,35,8.05,1,Battery Check,High,32.06,9764,6.07
VH07576,Sedan,Hybrid,Rural,7,125571,7700,75,2255,107,38,68,8.88,0,No Service,Low,62.72,1150,8.01
VH07577,Van,Petrol,Rural,5,278333,11999,82,4363,110,34,71,14.6,1,Oil Change,High,43.65,9337,13.16
VH07578,Truck,Hybrid,Highway,10,111945,7300,78,782,97,29,79,5.92,0,No Service,Low,62.55,2558,5.38
VH07579,Sedan,Electric,Rural,13,90110,11120,91,4310,118,33,56,15.93,1,Oil Change,Medium,41.35,16385,14.75
VH07580,SUV,Diesel,Rural,8,164165,315,80,1326,119,32,31,12.57,1,Engine Service,High,54.1,19972,10.82
VH07581,Sedan,Petrol,Urban,8,105400,6344,99,4503,115,32,94,14.45,0,No Service,Low,55.58,971,13.6
VH07582,Sedan,Electric,Rural,6,277311,279,61,789,124,31,43,9.47,1,Oil Change,High,52.0,19966,7.84
VH07583,Sedan,Petrol,Highway,7,291669,2786,41,1063,75,32,44,7.9,0,No Service,Low,55.25,2878,6.25
VH07584,Truck,Electric,Rural,3,130819,7755,98,1153,127,39,80,15.46,0,No Service,Low,65.89,1611,14.01
VH07585,Van,Diesel,Highway,13,92074,5679,72,3630,80,38,51,6.33,0,No Service,Low,61.8,2584,4.49
VH07586,SUV,Diesel,Rural,7,149724,476,79,1580,88,36,87,7.16,0,No Service,Low,75.62,1133,5.98
VH07587,Sedan,Electric,Rural,7,100902,11020,66,2155,85,39,91,8.7,0,No Service,Low,67.58,1884,7.89
VH07588,Van,Electric,Rural,4,121817,7060,58,3608,101,39,79,9.57,0,No Service,Low,62.63,2855,8.09
VH07589,Van,Electric,Highway,10,237644,8145,94,4269,71,28,70,7.65,1,Battery Check,High,53.33,6702,5.72
VH07590,Truck,Electric,Urban,14,245970,1927,87,966,108,29,61,16.86,1,Battery Check,Medium,47.81,18065,15.42
VH07591,SUV,Electric,Highway,13,193933,7872,85,4359,127,39,62,5.35,1,Battery Check,High,52.31,14106,3.54
VH07592,Truck,Electric,Urban,4,208475,5952,43,4034,95,34,94,15.45,1,Battery Check,Medium,51.21,14995,13.65
VH07593,Van,Diesel,Highway,14,167336,7677,58,2527,90,36,70,10.34,1,Oil Change,Medium,53.04,8113,9.83
VH07594,Van,Electric,Rural,3,141648,11518,64,3756,107,30,88,15.87,1,Engine Service,Medium,46.86,6325,15.25
VH07595,Van,Hybrid,Rural,10,82799,2427,93,4192,84,33,87,15.35,0,No Service,Low,62.36,1717,14.02
VH07596,Truck,Diesel,Urban,7,253607,9794,93,3915,126,32,33,6.57,1,Oil Change,Medium,43.93,19715,4.79
VH07597,SUV,Petrol,Urban,5,13764,9044,45,3400,82,36,32,13.66,1,Engine Service,Medium,52.76,4904,12.59
VH07598,Sedan,Diesel,Highway,3,166009,7684,86,2467,76,36,95,9.92,0,No Service,Low,72.14,2627,8.09
VH07599,Truck,Petrol,Highway,6,235408,11461,52,3160,121,39,65,15.67,1,Oil Change,Medium,43.45,5273,14.64
VH07600,Van,Petrol,Urban,12,128217,8541,90,2752,128,37,52,16.06,1,Battery Check,High,47.47,3597,14.94
VH07601,Truck,Hybrid,Urban,6,178747,7372,61,2526,126,30,40,7.46,1,Oil Change,High,45.44,7002,6.47
VH07602,Van,Electric,Highway,6,272122,2920,43,3234,72,37,64,11.22,0,No Service,Low,57.44,1290,10.06
VH07603,Sedan,Electric,Urban,2,211576,4836,41,1754,84,37,58,12.73,0,No Service,Low,59.66,1803,11.54
VH07604,Sedan,Diesel,Urban,13,100461,6570,42,1791,89,29,90,12.07,1,Engine Service,High,51.29,13562,10.85
VH07605,SUV,Electric,Urban,11,24202,9181,85,1445,127,37,91,8.27,0,No Service,Low,65.11,1741,7.34
VH07606,Van,Hybrid,Urban,10,79619,5701,69,2286,72,31,36,8.54,0,No Service,Low,57.94,2474,7.46
VH07607,SUV,Diesel,Rural,12,157564,4966,43,988,127,39,48,16.16,1,Battery Check,Medium,46.75,9199,14.75
VH07608,SUV,Diesel,Rural,7,197975,6620,87,4635,96,39,99,5.43,0,No Service,Low,67.8,2091,4.91
VH07609,Sedan,Diesel,Urban,13,245185,11378,82,1247,84,36,91,8.41,0,No Service,Low,60.42,2628,7.09
VH07610,Truck,Electric,Highway,7,36617,2843,68,2122,129,30,52,7.9,0,No Service,Low,56.41,1129,7.37
VH07611,Truck,Electric,Rural,10,270420,4676,84,855,72,31,82,9.82,0,No Service,Low,63.63,2174,8.41
VH07612,SUV,Electric,Highway,12,256130,7283,72,3239,97,29,40,13.92,1,Engine Service,Medium,37.88,19631,12.85
VH07613,Sedan,Diesel,Highway,4,124785,10048,52,2115,116,28,64,11.92,1,Oil Change,Medium,45.79,5710,10.72
VH07614,Van,Diesel,Rural,11,50924,10914,86,4090,70,32,42,12.03,1,Battery Check,High,52.15,16931,10.31
VH07615,Truck,Petrol,Highway,6,36071,10068,78,3310,122,31,99,14.51,1,Oil Change,High,53.95,16126,13.0
VH07616,SUV,Petrol,Highway,4,28839,11696,71,3648,89,37,90,15.56,0,No Service,Low,61.26,803,13.66
VH07617,Truck,Electric,Urban,4,222878,6500,67,1215,80,29,68,7.08,0,No Service,Low,61.25,1531,6.21
VH07618,Truck,Diesel,Urban,6,113115,7855,76,4430,94,33,97,6.4,0,No Service,Low,62.83,887,5.31
VH07619,Van,Electric,Urban,9,127379,10366,67,4996,73,32,72,8.92,1,Engine Service,Medium,52.4,12698,8.08
VH07620,Sedan,Electric,Rural,12,250313,3196,66,4825,88,28,71,15.76,1,Oil Change,Medium,40.66,8016,14.99
VH07621,Van,Petrol,Urban,13,168396,8121,64,3893,123,37,45,12.04,1,Engine Service,Medium,41.71,13161,10.54
VH07622,Sedan,Hybrid,Highway,15,298232,8290,69,4662,129,30,40,6.86,1,Oil Change,High,30.68,18365,5.37
VH07623,Truck,Electric,Highway,7,78459,1185,45,2182,97,31,92,7.13,0,No Service,Low,65.05,2851,5.89
VH07624,SUV,Hybrid,Highway,2,113305,3829,69,3793,79,28,60,16.68,1,Oil Change,High,54.02,8612,15.96
VH07625,Van,Hybrid,Highway,14,223800,4428,95,1946,128,39,99,9.77,0,No Service,Low,62.31,1674,8.42
VH07626,Sedan,Diesel,Highway,6,115780,1587,48,2019,90,39,53,8.32,0,No Service,Low,66.9,2662,7.05
VH07627,Truck,Diesel,Rural,14,72406,8640,45,4810,105,38,84,14.02,1,Battery Check,Medium,46.7,12792,12.67
VH07628,Sedan,Electric,Highway,5,106888,7553,68,3037,85,35,30,16.19,1,Oil Change,Medium,51.86,17040,15.02
VH07629,Sedan,Petrol,Rural,6,48703,8705,62,839,102,30,67,10.75,0,No Service,Low,58.17,2461,10.13
VH07630,Sedan,Petrol,Highway,13,75422,10745,45,611,128,32,85,15.28,1,Engine Service,Medium,44.69,5236,14.17
VH07631,Truck,Electric,Rural,8,30614,11744,61,4977,114,39,75,10.59,1,Battery Check,High,52.88,3337,9.62
VH07632,SUV,Electric,Rural,8,158138,7437,41,4237,120,30,35,13.99,1,Battery Check,Medium,32.74,10775,13.08
VH07633,SUV,Petrol,Highway,15,185363,7202,70,4681,115,31,61,12.47,1,Oil Change,High,37.62,7056,10.98
VH07634,SUV,Hybrid,Highway,3,49293,10855,92,4956,82,36,41,16.63,1,Engine Service,Medium,54.98,14905,15.12
VH07635,Sedan,Electric,Highway,9,96586,1109,45,983,98,30,63,9.23,0,No Service,Low,58.83,2789,7.27
VH07636,Truck,Hybrid,Highway,6,222076,4482,81,1380,73,35,95,15.02,0,No Service,Low,68.0,1249,13.56
VH07637,Sedan,Electric,Urban,7,131896,6805,44,3602,111,33,73,13.89,1,Engine Service,Medium,46.65,19364,12.94
VH07638,SUV,Electric,Urban,9,265420,9073,59,667,96,33,50,15.9,1,Battery Check,Medium,45.43,11975,14.6
VH07639,SUV,Hybrid,Rural,15,160301,3179,51,3791,77,28,99,12.9,1,Engine Service,Medium,49.52,12486,11.45
VH07640,Truck,Hybrid,Rural,14,78474,4552,77,2235,110,39,35,10.98,0,No Service,Low,56.37,2264,9.87
VH07641,Sedan,Petrol,Urban,13,124461,10920,77,4962,115,38,41,5.64,1,Engine Service,Medium,47.31,19622,4.19
VH07642,Van,Electric,Rural,7,72742,2286,47,2048,77,34,33,15.92,0,No Service,Low,55.77,600,14.19
VH07643,Van,Diesel,Highway,10,110731,5730,95,1346,94,31,36,16.83,1,Battery Check,Medium,53.24,3938,15.38
VH07644,SUV,Diesel,Rural,9,100276,11611,97,3452,95,35,36,10.85,1,Engine Service,Medium,53.1,4314,10.09
VH07645,Truck,Electric,Rural,1,89686,9498,88,1387,70,36,76,7.89,0,No Service,Low,77.24,2167,6.9
VH07646,Sedan,Electric,Rural,13,150773,4618,89,2416,112,29,51,13.41,1,Engine Service,Medium,47.19,9371,11.47
VH07647,Sedan,Electric,Urban,1,263916,404,82,1811,117,35,56,6.58,0,No Service,Low,66.14,1428,5.54
VH07648,SUV,Hybrid,Urban,3,190193,5238,72,4553,102,38,67,5.53,0,No Service,Low,63.08,1559,3.79
VH07649,SUV,Diesel,Rural,13,295435,3554,97,3626,88,35,43,8.77,1,Oil Change,High,53.69,9034,8.06
VH07650,Sedan,Diesel,Highway,9,296260,6182,78,3814,89,33,69,13.84,1,Engine Service,High,48.56,9284,11.86
VH07651,Sedan,Diesel,Rural,1,278030,10565,79,2700,87,30,79,15.58,1,Battery Check,High,51.58,8509,14.77
VH07652,SUV,Electric,Urban,1,23672,5449,70,4764,95,32,61,7.04,0,No Service,Low,62.97,2481,5.1
VH07653,Sedan,Hybrid,Highway,5,24508,950,42,2317,108,29,98,17.3,0,No Service,Low,57.09,2564,16.73
VH07654,Van,Electric,Rural,8,119306,5827,58,3680,78,33,95,12.18,0,No Service,Low,59.49,955,10.81
VH07655,SUV,Petrol,Urban,2,216000,8786,87,3443,96,30,34,17.03,1,Battery Check,Medium,45.04,18046,16.26
VH07656,Sedan,Petrol,Highway,4,179008,3655,94,4436,75,31,69,6.95,0,No Service,Low,65.48,2612,5.48
VH07657,SUV,Diesel,Rural,15,275425,2774,47,4245,89,36,67,10.95,1,Oil Change,Medium,46.3,4881,9.1
VH07658,Truck,Electric,Urban,6,253447,3530,69,4345,107,37,91,10.6,0,No Service,Low,57.96,2028,9.65
VH07659,SUV,Petrol,Highway,15,138686,7640,70,4242,70,32,31,10.35,1,Engine Service,High,45.66,18570,9.25
VH07660,SUV,Petrol,Rural,1,105386,3249,68,2262,107,34,69,17.1,0,No Service,Low,60.42,2785,16.53
VH07661,Truck,Electric,Highway,15,243099,3447,45,1683,85,39,79,16.04,1,Oil Change,Medium,53.43,16524,14.68
VH07662,Van,Hybrid,Highway,4,263200,4049,95,3357,73,36,51,15.33,0,No Service,Low,60.64,2773,13.92
VH07663,Sedan,Electric,Highway,4,169540,604,41,4396,72,32,36,8.72,1,Engine Service,Medium,54.75,3568,7.29
VH07664,Truck,Electric,Urban,9,101465,7865,62,2876,91,28,64,9.41,1,Oil Change,Medium,51.03,14507,7.54
VH07665,SUV,Hybrid,Rural,9,247921,2754,83,3105,78,29,53,8.37,0,No Service,Low,55.64,863,7.73
VH07666,Sedan,Diesel,Highway,6,157736,3506,69,843,125,30,65,15.32,1,Engine Service,Medium,52.26,19447,14.11
VH07667,Truck,Diesel,Highway,8,285777,3617,92,1134,125,30,82,10.11,0,No Service,Low,56.04,748,9.16
VH07668,Sedan,Diesel,Highway,12,14932,10996,77,1737,126,28,55,17.72,1,Engine Service,Medium,40.68,7659,16.86
VH07669,Sedan,Hybrid,Urban,10,26205,5512,85,3729,123,36,85,9.74,0,No Service,Low,61.53,2569,8.73
VH07670,Truck,Petrol,Highway,4,61111,5357,78,4759,77,36,72,7.21,0,No Service,Low,69.13,763,5.3
VH07671,Sedan,Hybrid,Urban,10,59541,1679,48,4877,76,39,70,17.09,0,No Service,Low,57.64,1254,16.21
VH07672,Van,Electric,Urban,8,80719,10053,46,2677,81,31,67,15.18,1,Engine Service,High,48.77,12606,14.55
VH07673,Truck,Hybrid,Highway,15,95787,413,86,3423,70,36,36,12.58,0,No Service,Low,60.39,686,11.47
VH07674,Van,Petrol,Highway,3,161816,4415,83,1828,123,31,69,16.16,1,Oil Change,High,54.86,6586,15.26
VH07675,SUV,Petrol,Urban,2,74737,2787,98,2593,81,35,53,17.34,0,No Service,Low,68.31,1386,16.41
VH07676,Sedan,Electric,Urban,6,153533,7410,88,1736,85,30,51,16.2,1,Oil Change,High,54.43,14357,15.02
VH07677,SUV,Diesel,Highway,5,196496,5623,54,1933,83,36,75,16.76,0,No Service,Low,57.8,1993,15.04
VH07678,SUV,Petrol,Urban,8,255946,10010,54,4587,99,38,52,8.53,1,Battery Check,Medium,46.13,3441,6.77
VH07679,Sedan,Petrol,Urban,15,293710,4599,60,2501,112,38,36,11.64,1,Battery Check,High,43.11,15111,10.42
VH07680,Truck,Petrol,Highway,1,103052,11918,98,2356,121,31,63,15.34,1,Battery Check,High,53.48,10760,13.58
VH07681,Sedan,Electric,Highway,11,68641,4674,53,2032,88,35,40,11.84,0,No Service,Low,55.29,2156,11.09
VH07682,SUV,Petrol,Rural,12,122849,6965,50,2549,88,29,72,13.34,1,Battery Check,Medium,47.15,17025,12.44
VH07683,SUV,Diesel,Highway,10,56064,7827,50,2370,82,34,40,17.0,1,Battery Check,Medium,48.67,6645,16.26
VH07684,Truck,Electric,Highway,3,211235,9115,59,2227,113,29,72,8.84,1,Oil Change,High,50.19,9862,6.96
VH07685,Sedan,Diesel,Highway,7,152263,4415,52,2800,79,32,54,12.01,1,Oil Change,High,54.3,6849,10.38
VH07686,SUV,Petrol,Rural,13,192837,2514,84,1995,116,36,60,12.33,0,No Service,Low,55.42,1603,10.67
VH07687,Van,Petrol,Urban,10,204277,5415,69,3375,98,32,55,9.67,1,Oil Change,High,49.85,9398,8.14
VH07688,SUV,Diesel,Highway,14,148030,4879,79,588,97,31,74,9.79,0,No Service,Low,59.2,2696,9.27
VH07689,SUV,Electric,Highway,12,143344,3920,78,2428,82,35,87,15.0,0,No Service,Low,61.39,922,14.18
VH07690,Truck,Electric,Rural,4,97958,5906,59,1538,114,32,93,17.08,0,No Service,Low,56.87,2410,15.27
VH07691,Van,Diesel,Rural,10,13018,2069,84,3736,125,36,49,13.24,0,No Service,Low,56.45,2143,12.02
VH07692,SUV,Petrol,Rural,5,208823,11395,82,2367,84,36,91,11.34,0,No Service,Low,62.62,2024,9.73
VH07693,SUV,Hybrid,Urban,8,241533,11358,90,4495,86,29,90,14.75,1,Engine Service,Medium,46.54,19464,13.93
VH07694,Van,Diesel,Rural,1,160700,1859,77,1942,92,37,83,17.97,0,No Service,Low,68.55,2351,17.37
VH07695,Sedan,Diesel,Urban,1,198270,3225,47,4405,112,36,64,6.07,0,No Service,Low,57.65,565,4.33
VH07696,Sedan,Diesel,Highway,12,272440,6666,90,4273,79,38,63,13.47,1,Oil Change,High,53.5,17240,12.62
VH07697,SUV,Petrol,Highway,7,241303,7965,76,968,105,35,30,12.23,1,Engine Service,Medium,51.06,5831,11.4
VH07698,SUV,Electric,Highway,15,286722,2381,81,1140,118,37,38,12.93,1,Oil Change,Medium,49.17,8458,11.83
VH07699,Sedan,Petrol,Rural,13,258016,5329,72,4431,83,34,50,5.3,1,Oil Change,High,51.09,4842,3.98
VH07700,Truck,Diesel,Highway,12,293729,11326,65,936,101,33,51,17.42,1,Engine Service,Medium,38.97,9147,15.98
VH07701,Van,Petrol,Rural,9,44225,1223,83,4800,103,31,60,6.11,0,No Service,Low,60.52,783,4.22
VH07702,Van,Petrol,Urban,4,144618,5931,97,1455,100,38,66,9.0,0,No Service,Low,72.0,1340,7.36
VH07703,Truck,Diesel,Highway,8,56622,1334,95,4192,108,34,77,8.88,0,No Service,Low,66.32,524,7.59
VH07704,Truck,Petrol,Urban,10,115665,6976,78,2185,101,39,31,14.53,1,Battery Check,Medium,54.4,8863,13.81
VH07705,Truck,Hybrid,Rural,15,144736,7670,47,784,85,39,45,13.72,1,Oil Change,High,52.47,9039,13.02
VH07706,Truck,Petrol,Rural,7,172171,6056,57,2984,95,33,79,5.8,0,No Service,Low,59.27,757,5.11
VH07707,Truck,Petrol,Highway,14,92015,774,78,1662,86,35,52,6.95,0,No Service,Low,66.52,834,4.97
VH07708,Truck,Electric,Highway,2,131600,5613,53,3462,91,28,35,9.14,1,Engine Service,Medium,50.06,11188,7.43
VH07709,Van,Electric,Rural,14,16140,10994,91,1937,105,30,90,14.15,1,Engine Service,High,54.34,15692,13.52
VH07710,Truck,Diesel,Highway,5,294285,2405,57,2071,104,35,65,17.08,1,Battery Check,High,51.17,6394,16.12
VH07711,Sedan,Diesel,Highway,9,268973,1368,96,4509,92,29,51,9.1,1,Oil Change,Medium,51.94,6666,8.12
VH07712,Truck,Electric,Urban,13,293772,5197,60,889,94,36,91,11.83,0,No Service,Low,56.67,1135,10.86
VH07713,Truck,Hybrid,Rural,13,73747,3321,62,2745,74,29,40,9.84,1,Engine Service,Medium,53.22,8946,9.34
VH07714,Van,Petrol,Urban,9,93525,4819,43,1056,75,36,74,12.51,0,No Service,Low,63.74,698,11.36
VH07715,Van,Hybrid,Highway,3,75198,4294,49,2500,124,39,85,13.16,0,No Service,Low,62.42,1765,11.38
VH07716,Truck,Hybrid,Urban,11,149009,10351,82,3004,95,34,74,11.74,1,Battery Check,Medium,53.41,7564,11.08
VH07717,Van,Electric,Rural,12,197076,1349,50,4025,129,31,73,10.06,1,Battery Check,Medium,43.57,5752,9.46
VH07718,SUV,Diesel,Urban,3,236311,4129,59,1610,107,30,30,16.44,1,Battery Check,Medium,44.88,14335,14.96
VH07719,Van,Petrol,Urban,2,223213,2960,58,4819,75,35,57,15.42,1,Engine Service,Medium,54.39,8211,13.77
VH07720,Van,Diesel,Highway,7,16493,3613,40,1776,88,37,33,17.98,0,No Service,Low,55.28,1758,17.11
VH07721,Van,Hybrid,Rural,6,238943,3319,70,3766,112,38,33,10.37,1,Oil Change,Medium,51.93,13065,8.5
VH07722,Van,Hybrid,Highway,15,35957,8470,41,1900,88,34,87,5.5,0,No Service,Low,59.41,2326,3.98
VH07723,Sedan,Diesel,Highway,5,109057,2299,80,4725,115,37,71,13.47,0,No Service,Low,59.25,2800,12.25
VH07724,Sedan,Diesel,Rural,7,284645,5030,88,2535,116,39,97,15.18,0,No Service,Low,59.79,2605,13.49
VH07725,Sedan,Electric,Urban,4,142260,4777,44,1956,100,28,94,17.18,1,Oil Change,Medium,51.63,9667,16.19
VH07726,Truck,Diesel,Highway,5,262868,5572,73,1852,106,38,69,5.13,0,No Service,Low,64.95,707,4.23
VH07727,Truck,Diesel,Urban,9,250053,6808,43,1431,92,34,36,16.43,1,Oil Change,High,42.61,11506,15.54
VH07728,SUV,Electric,Rural,15,76332,7941,66,2384,81,28,31,11.72,1,Engine Service,High,44.46,4285,10.94
VH07729,Sedan,Diesel,Highway,11,253724,7930,78,3447,82,28,63,9.87,1,Battery Check,High,46.76,9035,8.06
VH07730,Truck,Hybrid,Urban,9,80681,2629,92,4680,91,38,80,7.89,0,No Service,Low,69.81,906,6.8
VH07731,Van,Diesel,Urban,4,196901,10547,88,4802,119,32,41,15.58,1,Oil Change,High,39.99,16596,13.77
VH07732,Van,Petrol,Highway,6,112475,9227,42,911,72,37,85,9.73,0,No Service,Low,66.83,1194,7.9
VH07733,Sedan,Hybrid,Rural,2,214783,7570,65,4493,81,32,45,12.86,1,Engine Service,High,49.21,17580,12.16
VH07734,SUV,Electric,Urban,3,77050,9248,80,620,106,39,37,11.65,0,No Service,Low,64.88,696,11.09
VH07735,SUV,Hybrid,Rural,9,25451,2573,40,1980,100,29,71,8.42,0,No Service,Low,57.52,2338,6.47
VH07736,Van,Electric,Highway,6,58393,1185,97,508,82,34,35,15.24,0,No Service,Low,69.76,2494,14.42
VH07737,SUV,Petrol,Urban,8,134463,7462,91,4907,92,30,78,8.88,0,No Service,Low,55.44,1902,7.8
VH07738,Sedan,Petrol,Urban,15,86969,4762,92,3775,82,38,40,15.24,0,No Service,Low,55.6,2930,14.54
VH07739,Van,Hybrid,Urban,11,11369,3534,55,999,75,38,91,10.32,0,No Service,Low,74.35,1897,8.4
VH07740,Truck,Diesel,Rural,5,286212,7828,97,3197,117,28,59,5.39,1,Oil Change,Medium,50.73,16168,4.75
VH07741,Truck,Hybrid,Urban,2,134131,2765,74,4740,127,34,39,14.98,1,Engine Service,Medium,48.53,7458,13.27
VH07742,SUV,Hybrid,Urban,7,280260,11284,58,4996,72,38,47,16.69,1,Battery Check,Medium,42.28,18593,14.9
VH07743,Van,Petrol,Highway,6,184759,9393,55,3474,76,31,91,6.56,0,No Service,Low,57.88,2490,4.67
VH07744,Van,Electric,Urban,11,264083,11268,72,1185,122,31,38,12.61,1,Engine Service,Medium,37.83,11274,11.42
VH07745,Truck,Hybrid,Rural,15,206698,8575,70,1254,79,30,35,5.93,1,Oil Change,High,49.8,3620,4.59
VH07746,Van,Diesel,Highway,2,87622,4571,61,2647,100,34,31,15.79,1,Oil Change,Medium,53.85,19041,14.53
VH07747,Van,Petrol,Highway,6,86925,6619,83,3152,73,29,55,17.84,1,Battery Check,Medium,53.83,9595,16.54
VH07748,Van,Hybrid,Urban,13,157927,11111,59,2814,113,34,38,11.43,1,Oil Change,High,39.53,18856,10.57
VH07749,SUV,Hybrid,Highway,8,239973,887,95,4556,75,39,34,9.07,0,No Service,Low,63.31,2038,7.71
VH07750,Van,Diesel,Urban,13,68251,9148,45,2797,87,37,46,15.99,1,Engine Service,Medium,46.72,4905,15.1
VH07751,Sedan,Hybrid,Highway,1,201330,9990,74,4179,76,35,91,11.77,0,No Service,Low,61.66,940,10.39
VH07752,SUV,Hybrid,Rural,4,93274,7005,99,886,103,29,76,10.84,0,No Service,Low,65.82,2782,9.1
VH07753,Van,Hybrid,Urban,1,25360,8088,78,1985,92,35,68,7.96,0,No Service,Low,71.76,1547,7.46
VH07754,Van,Hybrid,Rural,2,140167,7306,42,3043,77,34,88,13.01,0,No Service,Low,59.94,983,11.21
VH07755,Sedan,Diesel,Urban,1,234834,10972,71,636,119,37,35,12.88,1,Engine Service,High,52.6,7308,11.71
VH07756,SUV,Hybrid,Rural,6,289600,2233,52,3127,93,35,97,8.42,0,No Service,Low,60.74,1211,7.0
VH07757,Truck,Hybrid,Rural,11,223465,2521,87,4768,97,30,67,7.75,1,Engine Service,Medium,52.43,4186,6.86
VH07758,Truck,Hybrid,Highway,6,244359,11097,53,2549,114,33,85,10.7,1,Oil Change,High,47.43,6707,8.7
VH07759,SUV,Petrol,Urban,1,224302,4031,80,1356,124,28,43,10.86,1,Battery Check,High,52.41,6420,9.44
VH07760,Van,Diesel,Highway,4,49959,6125,47,1643,72,34,83,6.67,0,No Service,Low,71.58,884,4.71
VH07761,Van,Petrol,Rural,14,287202,5427,86,3337,82,38,61,8.59,0,No Service,Low,56.96,688,6.93
VH07762,Truck,Petrol,Urban,14,192564,8916,58,648,108,31,60,7.08,1,Battery Check,Medium,48.76,8627,5.27
VH07763,Truck,Diesel,Rural,14,62672,7226,84,2766,102,31,98,16.72,1,Engine Service,Medium,53.47,12750,15.83
VH07764,Truck,Petrol,Rural,4,256846,9892,53,3063,119,39,46,5.97,1,Oil Change,High,50.89,15873,4.5
VH07765,Sedan,Petrol,Rural,8,66849,8292,50,1069,122,39,33,16.42,1,Oil Change,Medium,49.42,17948,15.39
VH07766,Truck,Petrol,Rural,6,222380,4605,89,697,85,36,35,11.86,0,No Service,Low,63.36,1992,10.14
VH07767,Sedan,Diesel,Highway,2,229724,6981,74,3945,80,34,93,13.65,0,No Service,Low,60.27,1181,11.69
VH07768,SUV,Hybrid,Rural,5,108563,9701,75,3597,98,35,59,17.0,1,Engine Service,Medium,51.31,13553,16.18
VH07769,Van,Electric,Highway,4,250523,11262,42,3005,94,33,38,9.75,1,Battery Check,High,42.94,19837,8.15
VH07770,Truck,Electric,Rural,10,104391,10879,64,3256,86,29,53,14.13,1,Oil Change,Medium,43.7,18797,12.52
VH07771,Van,Diesel,Urban,4,119615,6623,52,4506,106,30,49,13.73,1,Oil Change,Medium,43.48,7845,12.71
VH07772,Van,Electric,Rural,12,212521,898,55,1211,75,31,42,17.85,1,Battery Check,High,49.19,13367,17.13
VH07773,Truck,Diesel,Rural,8,83509,9234,67,1426,115,29,84,5.6,0,No Service,Low,57.96,2815,4.62
VH07774,Truck,Diesel,Urban,5,158047,3562,84,4269,83,38,48,10.92,0,No Service,Low,63.15,2925,10.17
VH07775,SUV,Electric,Urban,3,130555,7595,66,4770,88,28,76,17.86,1,Engine Service,Medium,46.75,3445,16.04
VH07776,Sedan,Petrol,Rural,10,52392,1427,49,4874,106,36,96,9.26,0,No Service,Low,60.26,2007,7.52
VH07777,Sedan,Hybrid,Rural,12,23305,7549,57,707,119,39,69,17.55,0,No Service,Low,55.54,2995,15.91
VH07778,Van,Electric,Highway,15,86215,8986,47,2852,112,37,87,15.62,1,Battery Check,Medium,47.02,17441,13.98
VH07779,Truck,Electric,Urban,4,272372,11708,46,3275,125,29,60,9.41,1,Oil Change,Medium,36.45,7725,8.31
VH07780,SUV,Electric,Urban,1,117864,285,88,1491,81,38,74,5.38,0,No Service,Low,85.37,836,3.52
VH07781,SUV,Electric,Highway,6,93544,8769,61,3926,88,32,83,8.64,0,No Service,Low,57.67,2435,6.93
VH07782,SUV,Diesel,Rural,11,164546,7131,77,2578,90,34,56,6.61,0,No Service,Low,57.87,2374,4.75
VH07783,SUV,Diesel,Rural,13,13979,11189,86,624,98,38,81,10.57,0,No Service,Low,66.95,719,9.32
VH07784,SUV,Hybrid,Urban,15,56343,11307,48,1360,97,29,84,17.21,1,Battery Check,High,43.19,11407,16.29
VH07785,Sedan,Hybrid,Highway,10,10739,6784,99,1207,86,33,56,11.66,0,No Service,Low,66.83,1639,10.19
VH07786,Sedan,Electric,Rural,4,233254,9977,81,1814,122,37,74,10.82,0,No Service,Low,57.16,2872,9.29
VH07787,Sedan,Electric,Urban,6,173344,9283,98,1557,118,38,72,7.8,0,No Service,Low,65.45,1330,6.25
VH07788,Truck,Electric,Rural,2,47339,7691,79,4098,126,35,71,13.08,0,No Service,Low,56.83,2933,12.0
VH07789,Van,Hybrid,Rural,5,123591,2849,78,4936,71,34,35,10.92,0,No Service,Low,58.95,873,9.65
VH07790,SUV,Electric,Rural,11,220868,3045,68,3386,75,33,77,15.05,1,Engine Service,High,54.22,14022,14.38
VH07791,Truck,Petrol,Urban,9,147666,6662,94,1860,94,39,87,11.71,0,No Service,Low,69.19,977,10.31
VH07792,SUV,Hybrid,Highway,8,23185,3498,76,1669,88,38,56,16.53,0,No Service,Low,66.14,2067,15.33
VH07793,Sedan,Petrol,Highway,3,153644,8486,89,2073,75,35,61,15.18,0,No Service,Low,63.56,2979,14.39
VH07794,Truck,Electric,Rural,1,115784,8160,87,819,70,29,67,6.89,0,No Service,Low,71.66,2426,5.65
